Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Hebei,China,39.549,116.1306,4/4/20,326,6,27.0
Heilongjiang,China,47.861999999999995,127.7615,4/4/20,491,13,52.0
Henan,China,33.882,113.61399999999999,4/4/20,1276,22,233.0
Hong Kong,China,22.3,114.2,4/4/20,862,4,131.0
Hubei,China,30.9756,112.2707,4/4/20,67803,3207,11.0
Hunan,China,27.6104,111.7088,4/4/20,1019,4,1621.0
Inner Mongolia,China,44.0935,113.9448,4/4/20,117,1,25.0
Jiangsu,China,32.9711,119.455,4/4/20,651,0,1.0
Jiangxi,China,27.614,115.7221,4/4/20,937,1,50.0
Jilin,China,43.6661,126.1923,4/4/20,98,1,140.0
Liaoning,China,41.2956,122.6085,4/4/20,141,2,305.0
Macau,China,22.1667,113.55,4/4/20,43,0,9.0
Ningxia,China,37.2692,106.1655,4/4/20,75,0,3.0
Qinghai,China,35.7452,95.9956,4/4/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,4/4/20,256,3,72.0
Shandong,China,36.3427,118.1498,4/4/20,778,7,7.0
Shanghai,China,31.201999999999998,121.4491,4/4/20,529,6,4.0
Shanxi,China,37.5777,112.2922,4/4/20,137,0,0.0
Sichuan,China,30.6171,102.7103,4/4/20,557,3,300.0
Tianjin,China,39.3054,117.323,4/4/20,180,3,34.0
Tibet,China,31.6927,88.0924,4/4/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,4/4/20,76,3,43.0
Yunnan,China,24.974,101.48700000000001,4/4/20,184,2,50.0
Zhejiang,China,29.1832,120.0934,4/4/20,1262,1,22.0
Anhui,China,31.8257,117.2264,4/5/20,990,6,1736.0
Beijing,China,40.1824,116.4142,4/5/20,586,8,25.0
Chongqing,China,30.0572,107.874,4/5/20,579,6,1.0
Fujian,China,26.0789,117.9874,4/5/20,350,1,80.0
Gansu,China,37.8099,101.0583,4/5/20,138,2,339.0
Guangdong,China,23.3417,113.4244,4/5/20,1524,8,348.0
Guangxi,China,23.8298,108.7881,4/5/20,254,2,14.0
Guizhou,China,26.8154,106.8748,4/5/20,146,2,3.0
Hainan,China,19.1959,109.7453,4/5/20,168,6,0.0
Hebei,China,39.549,116.1306,4/5/20,327,6,83.0
Heilongjiang,China,47.861999999999995,127.7615,4/5/20,504,13,7.0
Henan,China,33.882,113.61399999999999,4/5/20,1276,22,4.0
Hong Kong,China,22.3,114.2,4/5/20,890,4,0.0
Hubei,China,30.9756,112.2707,4/5/20,67803,3210,300.0
Hunan,China,27.6104,111.7088,4/5/20,1019,4,43.0
Inner Mongolia,China,44.0935,113.9448,4/5/20,117,1,0.0
Jiangsu,China,32.9711,119.455,4/5/20,651,0,43.0
Jiangxi,China,27.614,115.7221,4/5/20,937,1,50.0
Jilin,China,43.6661,126.1923,4/5/20,98,1,22.0
Liaoning,China,41.2956,122.6085,4/5/20,142,2,1.0
Macau,China,22.1667,113.55,4/5/20,44,0,40.0
Ningxia,China,37.2692,106.1655,4/5/20,75,0,1.0
Qinghai,China,35.7452,95.9956,4/5/20,18,0,7.0
Shaanxi,China,35.1917,108.8701,4/5/20,256,3,23206.0
Shandong,China,36.3427,118.1498,4/5/20,779,7,1.0
Shanghai,China,31.201999999999998,121.4491,4/5/20,531,6,2.0
Shanxi,China,37.5777,112.2922,4/5/20,138,0,51.0
Sichuan,China,30.6171,102.7103,4/5/20,558,3,52407.0
Tianjin,China,39.3054,117.323,4/5/20,180,3,3.0
Tibet,China,31.6927,88.0924,4/5/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,4/5/20,76,3,269.0
Yunnan,China,24.974,101.48700000000001,4/5/20,184,2,17.0
Zhejiang,China,29.1832,120.0934,4/5/20,1263,1,11.0
Anhui,China,31.8257,117.2264,4/6/20,990,6,43.0
Beijing,China,40.1824,116.4142,4/6/20,587,8,0.0
Chongqing,China,30.0572,107.874,4/6/20,579,6,67.0
Fujian,China,26.0789,117.9874,4/6/20,350,1,50.0
Gansu,China,37.8099,101.0583,4/6/20,139,2,50.0
Guangdong,China,23.3417,113.4244,4/6/20,1532,8,1.0
Guangxi,China,23.8298,108.7881,4/6/20,254,2,40.0
Guizhou,China,26.8154,106.8748,4/6/20,146,2,1.0
Hainan,China,19.1959,109.7453,4/6/20,168,6,11.0
Hebei,China,39.549,116.1306,4/6/20,327,6,24932.0
Heilongjiang,China,47.861999999999995,127.7615,4/6/20,524,13,1.0
Henan,China,33.882,113.61399999999999,4/6/20,1276,22,2.0
Hong Kong,China,22.3,114.2,4/6/20,914,4,54.0
Hubei,China,30.9756,112.2707,4/6/20,67803,3212,53913.0
Hunan,China,27.6104,111.7088,4/6/20,1019,4,4.0
Inner Mongolia,China,44.0935,113.9448,4/6/20,118,1,0.0
Jiangsu,China,32.9711,119.455,4/6/20,651,0,269.0
Jiangxi,China,27.614,115.7221,4/6/20,937,1,17.0
Jilin,China,43.6661,126.1923,4/6/20,98,1,15.0
Liaoning,China,41.2956,122.6085,4/6/20,142,2,0.0
Macau,China,22.1667,113.55,4/6/20,44,0,8.0
Ningxia,China,37.2692,106.1655,4/6/20,75,0,0.0
Qinghai,China,35.7452,95.9956,4/6/20,18,0,2.0
Shaanxi,China,35.1917,108.8701,4/6/20,256,3,7.0
Shandong,China,36.3427,118.1498,4/6/20,780,7,112.0
Shanghai,China,31.201999999999998,121.4491,4/6/20,536,6,751.0
Shanxi,China,37.5777,112.2922,4/6/20,138,0,774.0
Sichuan,China,30.6171,102.7103,4/6/20,559,3,282.0
Tianjin,China,39.3054,117.323,4/6/20,180,3,35465.0
Tibet,China,31.6927,88.0924,4/6/20,1,0,550.0
Xinjiang,China,41.1129,85.2401,4/6/20,76,3,25.0
Yunnan,China,24.974,101.48700000000001,4/6/20,184,2,1183.0
Zhejiang,China,29.1832,120.0934,4/6/20,1264,1,30455.0
Anhui,China,31.8257,117.2264,4/7/20,990,6,4.0
Beijing,China,40.1824,116.4142,4/7/20,587,8,0.0
Chongqing,China,30.0572,107.874,4/7/20,579,6,269.0
Fujian,China,26.0789,117.9874,4/7/20,351,1,19.0
Gansu,China,37.8099,101.0583,4/7/20,139,2,17.0
Guangdong,China,23.3417,113.4244,4/7/20,1533,8,0.0
Guangxi,China,23.8298,108.7881,4/7/20,254,2,8.0
Guizhou,China,26.8154,106.8748,4/7/20,146,2,0.0
Hainan,China,19.1959,109.7453,4/7/20,168,6,2.0
Hebei,China,39.549,116.1306,4/7/20,327,6,7.0
Heilongjiang,China,47.861999999999995,127.7615,4/7/20,544,13,115.0
Henan,China,33.882,113.61399999999999,4/7/20,1276,22,841.0
Hong Kong,China,22.3,114.2,4/7/20,935,4,969.0
Hubei,China,30.9756,112.2707,4/7/20,67803,3212,286.0
Hunan,China,27.6104,111.7088,4/7/20,1019,4,41947.0
Inner Mongolia,China,44.0935,113.9448,4/7/20,121,1,601.0
Jiangsu,China,32.9711,119.455,4/7/20,651,0,25.0
Jiangxi,China,27.614,115.7221,4/7/20,937,1,1341.0
Jilin,China,43.6661,126.1923,4/7/20,98,1,32534.0
Liaoning,China,41.2956,122.6085,4/7/20,144,2,13.0
Macau,China,22.1667,113.55,4/7/20,44,0,762.0
Ningxia,China,37.2692,106.1655,4/7/20,75,0,177.0
Qinghai,China,35.7452,95.9956,4/7/20,18,0,81.0
Shaanxi,China,35.1917,108.8701,4/7/20,256,3,24.0
Shandong,China,36.3427,118.1498,4/7/20,781,7,7243.0
Shanghai,China,31.201999999999998,121.4491,4/7/20,538,6,133.0
Shanxi,China,37.5777,112.2922,4/7/20,138,0,44.0
Sichuan,China,30.6171,102.7103,4/7/20,560,3,16.0
Tianjin,China,39.3054,117.323,4/7/20,180,3,77.0
Tibet,China,31.6927,88.0924,4/7/20,1,0,3.0
Xinjiang,China,41.1129,85.2401,4/7/20,76,3,8.0
Yunnan,China,24.974,101.48700000000001,4/7/20,184,2,55.0
Zhejiang,China,29.1832,120.0934,4/7/20,1265,1,54.0
Anhui,China,31.8257,117.2264,4/8/20,990,6,43894.0
Beijing,China,40.1824,116.4142,4/8/20,588,8,640.0
Chongqing,China,30.0572,107.874,4/8/20,579,6,25.0
Fujian,China,26.0789,117.9874,4/8/20,351,1,1627.0
Gansu,China,37.8099,101.0583,4/8/20,139,2,34211.0
Guangdong,China,23.3417,113.4244,4/8/20,1536,8,13.0
Guangxi,China,23.8298,108.7881,4/8/20,254,2,762.0
Guizhou,China,26.8154,106.8748,4/8/20,146,2,201.0
Hainan,China,19.1959,109.7453,4/8/20,168,6,99.0
Hebei,China,39.549,116.1306,4/8/20,327,6,25.0
Heilongjiang,China,47.861999999999995,127.7615,4/8/20,569,13,7368.0
Henan,China,33.882,113.61399999999999,4/8/20,1276,22,142.0
Hong Kong,China,22.3,114.2,4/8/20,960,4,54.0
Hubei,China,30.9756,112.2707,4/8/20,67803,3213,16.0
Hunan,China,27.6104,111.7088,4/8/20,1019,4,80.0
Inner Mongolia,China,44.0935,113.9448,4/8/20,124,1,3.0
Jiangsu,China,32.9711,119.455,4/8/20,651,0,9.0
Jiangxi,China,27.614,115.7221,4/8/20,937,1,55.0
Jilin,China,43.6661,126.1923,4/8/20,98,1,97.0
Liaoning,China,41.2956,122.6085,4/8/20,144,2,500.0
Macau,China,22.1667,113.55,4/8/20,45,0,20.0
Ningxia,China,37.2692,106.1655,4/8/20,75,0,2108.0
Qinghai,China,35.7452,95.9956,4/8/20,18,0,14.0
Shaanxi,China,35.1917,108.8701,4/8/20,256,3,22.0
Shandong,China,36.3427,118.1498,4/8/20,783,7,44.0
Shanghai,China,31.201999999999998,121.4491,4/8/20,543,7,2.0
Shanxi,China,37.5777,112.2922,4/8/20,163,0,42.0
Sichuan,China,30.6171,102.7103,4/8/20,560,3,1772.0
Tianjin,China,39.3054,117.323,4/8/20,180,3,94.0
Tibet,China,31.6927,88.0924,4/8/20,1,0,6.0
Xinjiang,China,41.1129,85.2401,4/8/20,76,3,4.0
Yunnan,China,24.974,101.48700000000001,4/8/20,184,2,5.0
Zhejiang,China,29.1832,120.0934,4/8/20,1266,1,177.0
Anhui,China,31.8257,117.2264,4/9/20,991,6,80.0
Beijing,China,40.1824,116.4142,4/9/20,588,8,4.0
Chongqing,China,30.0572,107.874,4/9/20,579,6,9.0
Fujian,China,26.0789,117.9874,4/9/20,351,1,55.0
Gansu,China,37.8099,101.0583,4/9/20,139,2,101.0
Guangdong,China,23.3417,113.4244,4/9/20,1539,8,500.0
Guangxi,China,23.8298,108.7881,4/9/20,254,2,21.0
Guizhou,China,26.8154,106.8748,4/9/20,146,2,2276.0
Hainan,China,19.1959,109.7453,4/9/20,168,6,14.0
Hebei,China,39.549,116.1306,4/9/20,327,6,26.0
Heilongjiang,China,47.861999999999995,127.7615,4/9/20,609,13,44.0
Henan,China,33.882,113.61399999999999,4/9/20,1276,22,2.0
Hong Kong,China,22.3,114.2,4/9/20,973,4,42.0
Hubei,China,30.9756,112.2707,4/9/20,67803,3215,1843.0
Hunan,China,27.6104,111.7088,4/9/20,1019,4,107.0
Inner Mongolia,China,44.0935,113.9448,4/9/20,126,1,6.0
Jiangsu,China,32.9711,119.455,4/9/20,651,0,4.0
Jiangxi,China,27.614,115.7221,4/9/20,937,1,5.0
Jilin,China,43.6661,126.1923,4/9/20,98,1,203.0
Liaoning,China,41.2956,122.6085,4/9/20,144,2,2.0
Macau,China,22.1667,113.55,4/9/20,45,0,3.0
Ningxia,China,37.2692,106.1655,4/9/20,75,0,1.0
Qinghai,China,35.7452,95.9956,4/9/20,18,0,32.0
Shaanxi,China,35.1917,108.8701,4/9/20,256,3,8.0
Shandong,China,36.3427,118.1498,4/9/20,783,7,5.0
Shanghai,China,31.201999999999998,121.4491,4/9/20,552,7,250.0
Shanxi,China,37.5777,112.2922,4/9/20,166,0,546.0
Sichuan,China,30.6171,102.7103,4/9/20,560,3,4.0
Tianjin,China,39.3054,117.323,4/9/20,182,3,75.0
Tibet,China,31.6927,88.0924,4/9/20,1,0,91.0
Xinjiang,China,41.1129,85.2401,4/9/20,76,3,44.0
Yunnan,China,24.974,101.48700000000001,4/9/20,184,2,32.0
Zhejiang,China,29.1832,120.0934,4/9/20,1267,1,124.0
Anhui,China,31.8257,117.2264,4/10/20,991,6,134.0
Beijing,China,40.1824,116.4142,4/10/20,588,8,6.0
Chongqing,China,30.0572,107.874,4/10/20,579,6,5.0
Fujian,China,26.0789,117.9874,4/10/20,351,1,46.0
Gansu,China,37.8099,101.0583,4/10/20,139,2,217.0
Guangdong,China,23.3417,113.4244,4/10/20,1544,8,2.0
Guangxi,China,23.8298,108.7881,4/10/20,254,2,3.0
Guizhou,China,26.8154,106.8748,4/10/20,146,2,1.0
Hainan,China,19.1959,109.7453,4/10/20,168,6,32.0
Hebei,China,39.549,116.1306,4/10/20,327,6,10.0
Heilongjiang,China,47.861999999999995,127.7615,4/10/20,638,13,5.0
Henan,China,33.882,113.61399999999999,4/10/20,1276,22,250.0
Hong Kong,China,22.3,114.2,4/10/20,989,4,628.0
Hubei,China,30.9756,112.2707,4/10/20,67803,3216,4.0
Hunan,China,27.6104,111.7088,4/10/20,1019,4,90.0
Inner Mongolia,China,44.0935,113.9448,4/10/20,128,1,99.0
Jiangsu,China,32.9711,119.455,4/10/20,651,0,86.0
Jiangxi,China,27.614,115.7221,4/10/20,937,1,32.0
Jilin,China,43.6661,126.1923,4/10/20,98,1,130.0
Liaoning,China,41.2956,122.6085,4/10/20,144,2,1378.0
Macau,China,22.1667,113.55,4/10/20,45,0,61.0
Ningxia,China,37.2692,106.1655,4/10/20,75,0,0.0
Qinghai,China,35.7452,95.9956,4/10/20,18,0,22.0
Shaanxi,China,35.1917,108.8701,4/10/20,256,3,2869.0
Shandong,China,36.3427,118.1498,4/10/20,783,7,295.0
Shanghai,China,31.201999999999998,121.4491,4/10/20,555,7,618.0
Shanxi,China,37.5777,112.2922,4/10/20,168,0,347.0
Sichuan,China,30.6171,102.7103,4/10/20,560,3,373.0
Tianjin,China,39.3054,117.323,4/10/20,183,3,1051.0
Tibet,China,31.6927,88.0924,4/10/20,1,0,1694.0
Xinjiang,China,41.1129,85.2401,4/10/20,76,3,49.0
Yunnan,China,24.974,101.48700000000001,4/10/20,184,2,0.0
Zhejiang,China,29.1832,120.0934,4/10/20,1267,1,11.0
Anhui,China,31.8257,117.2264,4/11/20,991,6,90.0
Beijing,China,40.1824,116.4142,4/11/20,589,8,128.0
Chongqing,China,30.0572,107.874,4/11/20,579,6,98.0
Fujian,China,26.0789,117.9874,4/11/20,351,1,32.0
Gansu,China,37.8099,101.0583,4/11/20,139,2,131.0
Guangdong,China,23.3417,113.4244,4/11/20,1548,8,1446.0
Guangxi,China,23.8298,108.7881,4/11/20,254,2,72.0
Guizhou,China,26.8154,106.8748,4/11/20,146,2,0.0
Hainan,China,19.1959,109.7453,4/11/20,168,6,23.0
Hebei,China,39.549,116.1306,4/11/20,327,6,3108.0
Heilongjiang,China,47.861999999999995,127.7615,4/11/20,661,13,353.0
Henan,China,33.882,113.61399999999999,4/11/20,1276,22,668.0
Hong Kong,China,22.3,114.2,4/11/20,1000,4,383.0
Hubei,China,30.9756,112.2707,4/11/20,67803,3219,406.0
Hunan,China,27.6104,111.7088,4/11/20,1019,4,1217.0
Inner Mongolia,China,44.0935,113.9448,4/11/20,155,1,1986.0
Jiangsu,China,32.9711,119.455,4/11/20,652,0,54.0
Jiangxi,China,27.614,115.7221,4/11/20,937,1,0.0
Jilin,China,43.6661,126.1923,4/11/20,98,1,11.0
Liaoning,China,41.2956,122.6085,4/11/20,145,2,1.0
Macau,China,22.1667,113.55,4/11/20,45,0,53.0
Ningxia,China,37.2692,106.1655,4/11/20,75,0,931.0
Qinghai,China,35.7452,95.9956,4/11/20,18,0,190.0
Shaanxi,China,35.1917,108.8701,4/11/20,256,3,0.0
Shandong,China,36.3427,118.1498,4/11/20,784,7,0.0
Shanghai,China,31.201999999999998,121.4491,4/11/20,555,7,652.0
Shanxi,China,37.5777,112.2922,4/11/20,172,0,151.0
Sichuan,China,30.6171,102.7103,4/11/20,560,3,165.0
Tianjin,China,39.3054,117.323,4/11/20,183,3,2.0
Tibet,China,31.6927,88.0924,4/11/20,1,0,410.0
Xinjiang,China,41.1129,85.2401,4/11/20,76,3,70853.0
Yunnan,China,24.974,101.48700000000001,4/11/20,184,2,63.0
Zhejiang,China,29.1832,120.0934,4/11/20,1267,1,4.0
Anhui,China,31.8257,117.2264,4/12/20,991,6,1357.0
Beijing,China,40.1824,116.4142,4/12/20,589,8,2304.0
Chongqing,China,30.0572,107.874,4/12/20,579,6,60.0
Fujian,China,26.0789,117.9874,4/12/20,352,1,0.0
Gansu,China,37.8099,101.0583,4/12/20,139,2,11.0
Guangdong,China,23.3417,113.4244,4/12/20,1552,8,1.0
Guangxi,China,23.8298,108.7881,4/12/20,254,2,55.0
Guizhou,China,26.8154,106.8748,4/12/20,146,2,990.0
Hainan,China,19.1959,109.7453,4/12/20,168,6,194.0
Hebei,China,39.549,116.1306,4/12/20,327,6,0.0
Heilongjiang,China,47.861999999999995,127.7615,4/12/20,684,13,0.0
Henan,China,33.882,113.61399999999999,4/12/20,1276,22,683.0
Hong Kong,China,22.3,114.2,4/12/20,1004,4,167.0
Hubei,China,30.9756,112.2707,4/12/20,67803,3219,174.0
Hunan,China,27.6104,111.7088,4/12/20,1019,4,2.0
Inner Mongolia,China,44.0935,113.9448,4/12/20,189,1,903.0
Jiangsu,China,32.9711,119.455,4/12/20,653,0,74797.0
Jiangxi,China,27.614,115.7221,4/12/20,937,1,68.0
Jilin,China,43.6661,126.1923,4/12/20,99,1,4.0
Liaoning,China,41.2956,122.6085,4/12/20,145,2,6.0
Macau,China,22.1667,113.55,4/12/20,45,0,550.0
Ningxia,China,37.2692,106.1655,4/12/20,75,0,15900.0
Qinghai,China,35.7452,95.9956,4/12/20,18,0,5.0
Shaanxi,China,35.1917,108.8701,4/12/20,256,3,155.0
Shandong,China,36.3427,118.1498,4/12/20,784,7,11.0
Shanghai,China,31.201999999999998,121.4491,4/12/20,607,7,1593.0
Shanxi,China,37.5777,112.2922,4/12/20,172,0,1.0
Sichuan,China,30.6171,102.7103,4/12/20,560,3,45.0
Tianjin,China,39.3054,117.323,4/12/20,183,3,20.0
Tibet,China,31.6927,88.0924,4/12/20,1,0,43.0
Xinjiang,China,41.1129,85.2401,4/12/20,76,3,7089.0
Yunnan,China,24.974,101.48700000000001,4/12/20,184,2,20.0
Zhejiang,China,29.1832,120.0934,4/12/20,1267,1,186.0
Anhui,China,31.8257,117.2264,4/13/20,991,6,2.0
Beijing,China,40.1824,116.4142,4/13/20,589,8,903.0
Chongqing,China,30.0572,107.874,4/13/20,579,6,74797.0
Fujian,China,26.0789,117.9874,4/13/20,352,1,77.0
Gansu,China,37.8099,101.0583,4/13/20,139,2,4.0
Guangdong,China,23.3417,113.4244,4/13/20,1555,8,6.0
Guangxi,China,23.8298,108.7881,4/13/20,254,2,550.0
Guizhou,China,26.8154,106.8748,4/13/20,146,2,16400.0
Hainan,China,19.1959,109.7453,4/13/20,168,6,5.0
Hebei,China,39.549,116.1306,4/13/20,327,6,166.0
Heilongjiang,China,47.861999999999995,127.7615,4/13/20,740,13,11.0
Henan,China,33.882,113.61399999999999,4/13/20,1276,22,1689.0
Hong Kong,China,22.3,114.2,4/13/20,1009,4,1.0
Hubei,China,30.9756,112.2707,4/13/20,67803,3221,48.0
Hunan,China,27.6104,111.7088,4/13/20,1019,4,20.0
Inner Mongolia,China,44.0935,113.9448,4/13/20,190,1,43.0
Jiangsu,China,32.9711,119.455,4/13/20,653,0,8631.0
Jiangxi,China,27.614,115.7221,4/13/20,937,1,20.0
Jilin,China,43.6661,126.1923,4/13/20,100,1,246.0
Liaoning,China,41.2956,122.6085,4/13/20,145,2,1188.0
Macau,China,22.1667,113.55,4/13/20,45,0,35.0
Ningxia,China,37.2692,106.1655,4/13/20,75,0,7.0
Qinghai,China,35.7452,95.9956,4/13/20,18,0,73.0
Shaanxi,China,35.1917,108.8701,4/13/20,256,3,105.0
Shandong,China,36.3427,118.1498,4/13/20,784,7,169.0
Shanghai,China,31.201999999999998,121.4491,4/13/20,618,7,1.0
Shanxi,China,37.5777,112.2922,4/13/20,173,0,0.0
Sichuan,China,30.6171,102.7103,4/13/20,560,3,286.0
Tianjin,China,39.3054,117.323,4/13/20,184,3,58545.0
Tibet,China,31.6927,88.0924,4/13/20,1,0,156.0
Xinjiang,China,41.1129,85.2401,4/13/20,76,3,111.0
Yunnan,China,24.974,101.48700000000001,4/13/20,184,2,198.0
Zhejiang,China,29.1832,120.0934,4/13/20,1267,1,30.0
Anhui,China,31.8257,117.2264,4/14/20,991,6,21.0
Beijing,China,40.1824,116.4142,4/14/20,589,8,43.0
Chongqing,China,30.0572,107.874,4/14/20,579,6,10453.0
Fujian,China,26.0789,117.9874,4/14/20,353,1,22.0
Gansu,China,37.8099,101.0583,4/14/20,139,2,275.0
Guangdong,China,23.3417,113.4244,4/14/20,1564,8,1188.0
Guangxi,China,23.8298,108.7881,4/14/20,254,2,35.0
Guizhou,China,26.8154,106.8748,4/14/20,146,2,7.0
Hainan,China,19.1959,109.7453,4/14/20,168,6,73.0
Hebei,China,39.549,116.1306,4/14/20,327,6,111.0
Heilongjiang,China,47.861999999999995,127.7615,4/14/20,819,13,180.0
Henan,China,33.882,113.61399999999999,4/14/20,1276,22,2.0
Hong Kong,China,22.3,114.2,4/14/20,1012,4,0.0
Hubei,China,30.9756,112.2707,4/14/20,67803,3221,294.0
Hunan,China,27.6104,111.7088,4/14/20,1019,4,64840.0
Inner Mongolia,China,44.0935,113.9448,4/14/20,190,1,194.0
Jiangsu,China,32.9711,119.455,4/14/20,653,0,113.0
Jiangxi,China,27.614,115.7221,4/14/20,937,1,201.0
Jilin,China,43.6661,126.1923,4/14/20,100,1,33.0
Liaoning,China,41.2956,122.6085,4/14/20,145,2,2.0
Macau,China,22.1667,113.55,4/14/20,45,0,69.0
Ningxia,China,37.2692,106.1655,4/14/20,75,0,2.0
Qinghai,China,35.7452,95.9956,4/14/20,18,0,93.0
Shaanxi,China,35.1917,108.8701,4/14/20,256,3,5.0
Shandong,China,36.3427,118.1498,4/14/20,784,7,1.0
Shanghai,China,31.201999999999998,121.4491,4/14/20,618,7,2.0
Shanxi,China,37.5777,112.2922,4/14/20,173,0,0.0
Sichuan,China,30.6171,102.7103,4/14/20,560,3,0.0
Tianjin,China,39.3054,117.323,4/14/20,185,3,0.0
Tibet,China,31.6927,88.0924,4/14/20,1,0,0.0
Xinjiang,China,41.1129,85.2401,4/14/20,76,3,0.0
Yunnan,China,24.974,101.48700000000001,4/14/20,184,2,0.0
Zhejiang,China,29.1832,120.0934,4/14/20,1267,1,3.0
Anhui,China,31.8257,117.2264,4/15/20,991,6,70337.0
Beijing,China,40.1824,116.4142,4/15/20,590,8,225.0
Chongqing,China,30.0572,107.874,4/15/20,579,6,117.0
Fujian,China,26.0789,117.9874,4/15/20,353,1,202.0
Gansu,China,37.8099,101.0583,4/15/20,139,2,33.0
Guangdong,China,23.3417,113.4244,4/15/20,1566,8,2.0
Guangxi,China,23.8298,108.7881,4/15/20,254,2,71.0
Guizhou,China,26.8154,106.8748,4/15/20,146,2,2.0
Hainan,China,19.1959,109.7453,4/15/20,168,6,93.0
Hebei,China,39.549,116.1306,4/15/20,327,6,7.0
Heilongjiang,China,47.861999999999995,127.7615,4/15/20,841,13,1.0
Henan,China,33.882,113.61399999999999,4/15/20,1276,22,2.0
Hong Kong,China,22.3,114.2,4/15/20,1017,4,0.0
Hubei,China,30.9756,112.2707,4/15/20,67803,3222,0.0
Hunan,China,27.6104,111.7088,4/15/20,1019,4,0.0
Inner Mongolia,China,44.0935,113.9448,4/15/20,190,1,0.0
Jiangsu,China,32.9711,119.455,4/15/20,653,0,6.0
Jiangxi,China,27.614,115.7221,4/15/20,937,1,0.0
Jilin,China,43.6661,126.1923,4/15/20,102,1,3.0
Liaoning,China,41.2956,122.6085,4/15/20,145,2,3.0
Macau,China,22.1667,113.55,4/15/20,45,0,0.0
Ningxia,China,37.2692,106.1655,4/15/20,75,0,0.0
Qinghai,China,35.7452,95.9956,4/15/20,18,0,0.0
Shaanxi,China,35.1917,108.8701,4/15/20,256,3,0.0
Shandong,China,36.3427,118.1498,4/15/20,784,7,0.0
Shanghai,China,31.201999999999998,121.4491,4/15/20,622,7,135.0
Shanxi,China,37.5777,112.2922,4/15/20,186,0,327.0
Sichuan,China,30.6171,102.7103,4/15/20,560,3,1099.0
Tianjin,China,39.3054,117.323,4/15/20,185,3,248.0
Tibet,China,31.6927,88.0924,4/15/20,1,0,6.0
Xinjiang,China,41.1129,85.2401,4/15/20,76,3,3.0
Yunnan,China,24.974,101.48700000000001,4/15/20,184,2,737.0
Zhejiang,China,29.1832,120.0934,4/15/20,1268,1,580.0
Anhui,China,31.8257,117.2264,4/16/20,991,6,0.0
Beijing,China,40.1824,116.4142,4/16/20,593,8,4.0
Chongqing,China,30.0572,107.874,4/16/20,579,6,6.0
Fujian,China,26.0789,117.9874,4/16/20,353,1,0.0
Gansu,China,37.8099,101.0583,4/16/20,139,2,3.0
Guangdong,China,23.3417,113.4244,4/16/20,1571,8,3.0
Guangxi,China,23.8298,108.7881,4/16/20,254,2,0.0
Guizhou,China,26.8154,106.8748,4/16/20,146,2,0.0
Hainan,China,19.1959,109.7453,4/16/20,168,6,0.0
Hebei,China,39.549,116.1306,4/16/20,328,6,0.0
Heilongjiang,China,47.861999999999995,127.7615,4/16/20,861,13,0.0
Henan,China,33.882,113.61399999999999,4/16/20,1276,22,150.0
Hong Kong,China,22.3,114.2,4/16/20,1017,4,345.0
Hubei,China,30.9756,112.2707,4/16/20,67803,3222,1152.0
Hunan,China,27.6104,111.7088,4/16/20,1019,4,282.0
Inner Mongolia,China,44.0935,113.9448,4/16/20,193,1,6.0
Jiangsu,China,32.9711,119.455,4/16/20,653,0,7.0
Jiangxi,China,27.614,115.7221,4/16/20,937,1,840.0
Jilin,China,43.6661,126.1923,4/16/20,102,1,609.0
Liaoning,China,41.2956,122.6085,4/16/20,145,2,92.0
Macau,China,22.1667,113.55,4/16/20,45,0,1755.0
Ningxia,China,37.2692,106.1655,4/16/20,75,0,15.0
Qinghai,China,35.7452,95.9956,4/16/20,18,0,738.0
Shaanxi,China,35.1917,108.8701,4/16/20,256,3,376.0
Shandong,China,36.3427,118.1498,4/16/20,784,7,74.0
Shanghai,China,31.201999999999998,121.4491,4/16/20,628,7,1202.0
Shanxi,China,37.5777,112.2922,4/16/20,194,0,443.0
Sichuan,China,30.6171,102.7103,4/16/20,560,3,10971.0
Tianjin,China,39.3054,117.323,4/16/20,186,3,865.0
Tibet,China,31.6927,88.0924,4/16/20,1,0,12.0
Xinjiang,China,41.1129,85.2401,4/16/20,76,3,784.0
Yunnan,China,24.974,101.48700000000001,4/16/20,184,2,87.0
Zhejiang,China,29.1832,120.0934,4/16/20,1268,1,25.0
Anhui,China,31.8257,117.2264,4/17/20,991,6,309.0
Beijing,China,40.1824,116.4142,4/17/20,593,8,6.0
Chongqing,China,30.0572,107.874,4/17/20,579,6,10.0
Fujian,China,26.0789,117.9874,4/17/20,354,1,872.0
Gansu,China,37.8099,101.0583,4/17/20,139,2,633.0
Guangdong,China,23.3417,113.4244,4/17/20,1577,8,93.0
Guangxi,China,23.8298,108.7881,4/17/20,254,2,1926.0
Guizhou,China,26.8154,106.8748,4/17/20,146,2,16.0
Hainan,China,19.1959,109.7453,4/17/20,168,6,738.0
Hebei,China,39.549,116.1306,4/17/20,328,6,388.0
Heilongjiang,China,47.861999999999995,127.7615,4/17/20,872,13,77.0
Henan,China,33.882,113.61399999999999,4/17/20,1276,22,1243.0
